match_id,created,city,dates,event_name,match_number,gender,match_type,match_type_number,toss_winner,toss_decision,outcome_winner,outcome_by_runs,outcome_by_wickets,overs,player_of_match,season,teams,venue,total_fours,total_sixes
65244,2023-01-15,Centurion,2003-02-15,ICC World Cup,11.0,male,ODI,1951,India,bat,Australia,,9.0,50,JN Gillespie,2002/03,"India, Australia","SuperSport Park, Centurion",22,3
1351397,2023-03-01,Dhaka,2023-03-01,England tour of Bangladesh,1.0,male,ODI,4525,Bangladesh,bat,England,,3.0,50,DJ Malan,2022/23,"Bangladesh, England","Shere Bangla National Stadium, Mirpur",35,8
225959,2020-12-11,Hyderabad,2005-11-16,South Africa tour of India,1.0,male,ODI,2297,South Africa,field,South Africa,,5.0,50,Yuvraj Singh,2005/06,"India, South Africa","Rajiv Gandhi International Stadium, Uppal",51,5
64906,2021-03-08,Colombo,2004-08-31,South Africa tour of Sri Lanka,5.0,male,ODI,2163,South Africa,field,Sri Lanka,49.0,,50,UDU Chandana,2004,"Sri Lanka, South Africa",Sinhalese Sports Club,42,4
300426,2015-09-02,Auckland,2007-12-26,Bangladesh in New Zealand ODI Series,1.0,male,ODI,2658,New Zealand,field,New Zealand,,6.0,50,JM How,2007/08,"New Zealand, Bangladesh",Eden Park,34,10
792289,2014-11-08,Cuttack,2014-11-02,Sri Lanka in India ODI Series,1.0,male,ODI,3539,Sri Lanka,field,India,169.0,,50,AM Rahane,2014/15,"India, Sri Lanka",Barabati Stadium,59,11
722339,2015-01-17,Durban,2015-01-16,West Indies in South Africa ODI Series,1.0,male,ODI,3579,South Africa,bat,South Africa,61.0,,50,AB de Villiers,2014/15,"South Africa, West Indies",Kingsmead,39,7
1327511,2022-10-11,Delhi,2022-10-11,South Africa tour of India,3.0,male,ODI,4472,India,field,India,,7.0,50,Kuldeep Yadav,2022/23,"South Africa, India","Arun Jaitley Stadium, Delhi",25,3
656463,2015-03-15,,2015-03-09,ICC Cricket World Cup,33.0,male,ODI,3630,England,field,Bangladesh,15.0,,50,Mahmudullah,2014/15,"Bangladesh, England",Adelaide Oval,46,7
690355,2014-02-22,Mirpur,2014-02-17,Sri Lanka in Bangladesh ODI Series,1.0,male,ODI,3469,Bangladesh,field,Sri Lanka,13.0,,50,NLTC Perera,2013/14,"Bangladesh, Sri Lanka",Shere Bangla National Stadium,26,12
66311,2021-03-08,London,2004-07-10,NatWest Series,,male,ODI,2142,West Indies,field,New Zealand,107.0,,50,DL Vettori,2004,"New Zealand, West Indies",Lord's,30,2
298808,2015-08-31,Durban,2008-02-01,West Indies in South Africa ODI Series,4.0,male,ODI,2668,West Indies,bat,South Africa,,5.0,50,AB de Villiers,2007/08,"South Africa, West Indies",Kingsmead,56,8
415273,2009-09-23,Centurion,2009-09-22,ICC Champions Trophy,1.0,male,ODI,2893,South Africa,field,Sri Lanka,55.0,,50,TM Dilshan,2009/10,"South Africa, Sri Lanka",SuperSport Park,55,3
744679,2014-06-17,Mirpur,2014-06-15,India in Bangladesh ODI Series,1.0,male,ODI,3497,Bangladesh,bat,India,,7.0,50,AM Rahane,2014,"Bangladesh, India",Shere Bangla National Stadium,41,10
64814,2023-01-16,Napier,2002-12-29,India tour of New Zealand,2.0,male,ODI,1927,India,field,New Zealand,35.0,,50,V Sehwag,2002/03,"New Zealand, India","McLean Park, Napier",30,5
259793,2015-11-21,East London,2006-09-18,Zimbabwe in South Africa ODI Series,2.0,male,ODI,2418,Zimbabwe,bat,South Africa,,6.0,50,AJ Hall,2006/07,"South Africa, Zimbabwe",Buffalo Park,29,5
1187684,2020-02-17,Mount Maunganui,2020-02-11,India tour of New Zealand,3.0,male,ODI,4243,New Zealand,field,New Zealand,,5.0,50,HM Nicholls,2019/20,"New Zealand, India",Bay Oval,55,13
1276294,2021-09-10,Al Amarat,2021-09-09,Papua New Guinea v United States of America ODI Series,2.0,male,ODI,4320,Papua New Guinea,field,United States of America,134.0,,50,JS Malhotra,2021,"United States of America, Papua New Guinea",Al Amerat Cricket Ground Oman Cricket (Ministry Turf 2),17,22
870733,2015-06-22,Mirpur,2015-06-21,India in Bangladesh ODI Series,2.0,male,ODI,3660,India,bat,Bangladesh,,6.0,50,Mustafizur Rahman,2015,"Bangladesh, India",Shere Bangla National Stadium,38,3
1199225,2019-09-14,Lauderhill,2019-09-13,ICC Men's Cricket World Cup League 2,1.0,male,ODI,4205,United States of America,bat,United States of America,5.0,,50,Aaron Jones,2019,"United States of America, Papua New Guinea",Central Broward Regional Park Stadium Turf Ground,31,9
1364124,2023-05-13,Chelmsford,2023-05-09,Ireland v Bangladesh,1.0,male,ODI,4576,Ireland,field,,,,50,,2023,"Bangladesh, Ireland","County Ground, Chelmsford",35,2
65643,2021-03-08,Melbourne,2004-01-09,VB Series,1.0,male,ODI,2077,Australia,bat,Australia,18.0,,50,A Symonds,2003/04,"Australia, India",Melbourne Cricket Ground,44,7
433603,2011-04-25,Colombo,2011-03-26,ICC Cricket World Cup,,male,ODI,3145,England,bat,Sri Lanka,,10.0,50,TM Dilshan,2010/11,"Sri Lanka, England",R Premadasa Stadium,34,3
1244023,2021-01-22,Dhaka,2021-01-22,ICC Men's Cricket World Cup Super League,2.0,male,ODI,4272,West Indies,bat,Bangladesh,,7.0,50,Mehedi Hasan Miraz,2020/21,"West Indies, Bangladesh",Shere Bangla National Stadium,23,3
430886,2009-12-15,Rajkot,2009-12-15,Sri Lanka in India ODI Series,1.0,male,ODI,2932,Sri Lanka,field,India,3.0,,50,V Sehwag,2009/10,"India, Sri Lanka",Madhavrao Scindia Cricket Ground,80,24
489214,2011-04-26,St Lucia,2011-04-25,Pakistan in West Indies ODI Series,2.0,male,ODI,3153,Pakistan,field,Pakistan,,7.0,50,Ahmed Shehzad,2011,"West Indies, Pakistan","Beausejour Stadium, Gros Islet",32,6
1384409,2023-10-23,Bengaluru,2023-10-20,ICC Cricket World Cup,18.0,male,ODI,4675,Pakistan,field,Australia,62.0,,50,DA Warner,2023/24,"Australia, Pakistan","M Chinnaswamy Stadium, Bengaluru",63,25
1153249,2020-06-02,,2018-09-21,Asia Cup,1.0,male,ODI,4042,India,field,India,,7.0,50,RA Jadeja,2018,"Bangladesh, India",Dubai International Cricket Stadium,24,8
325800,2015-09-01,Karachi,2008-01-21,Zimbabwe in Pakistan ODI Series,1.0,male,ODI,2662,Zimbabwe,field,Pakistan,104.0,,50,Nasir Jamshed,2007/08,"Pakistan, Zimbabwe",National Stadium,41,9
1323293,2022-08-07,Harare,2022-08-07,Bangladesh tour of Zimbabwe,2.0,male,ODI,4442,Zimbabwe,field,Zimbabwe,,5.0,50,Sikandar Raza,2022,"Bangladesh, Zimbabwe",Harare Sports Club,53,12
296904,2015-08-28,Chester-le-Street,2008-06-15,NatWest Series,1.0,male,ODI,2708,New Zealand,field,England,114.0,,50,KP Pietersen,2008,"England, New Zealand",Riverside Ground,37,11
736511,2014-05-04,Kuala Lumpur,2014-05-04,Asian Cricket Council Premier League,8.0,male,ODI,3489,United Arab Emirates,field,United Arab Emirates,,2.0,50,Mohammad Shahzad,2014,"Hong Kong, United Arab Emirates",Kinrara Academy Oval,27,7
66203,2021-03-08,Southampton,2004-09-15,ICC Champions Trophy,8.0,male,ODI,2175,Bangladesh,field,West Indies,138.0,,50,CH Gayle,2004,"West Indies, Bangladesh",The Rose Bowl,29,4
1144514,2019-06-26,London,2019-06-25,World Cup,32.0,male,ODI,4173,England,field,Australia,64.0,,50,AJ Finch,2019,"England, Australia",Lord's,54,6
1119538,2020-05-15,Cardiff,2018-06-16,Australia tour of England,2.0,male,ODI,4010,Australia,field,England,38.0,,50,JJ Roy,2018,"England, Australia",Sophia Gardens,64,9
742627,2014-12-20,Abu Dhabi,2014-12-19,Pakistan v New Zealand ODI Series,5.0,male,ODI,3571,New Zealand,bat,New Zealand,68.0,,50,MJ Henry,2014/15,"New Zealand, Pakistan",Sheikh Zayed Stadium,36,3
1341972,2022-11-23,Windhoek,2022-11-23,ICC Men's Cricket World Cup League 2,112.0,male,ODI,4482,Papua New Guinea,bat,Namibia,,3.0,50,R Trumpelmann,2022/23,"Papua New Guinea, Namibia","Wanderers Cricket Ground, Windhoek",36,11
1072314,2020-05-13,,2018-01-28,England tour of Australia and New Zealand,5.0,male,ODI,3968,Australia,field,England,12.0,,50,TK Curran,2017/18,"England, Australia",Perth Stadium,38,12
516208,2011-08-17,Hambantota,2011-08-16,Australia in Sri Lanka ODI Series,3.0,male,ODI,3180,Australia,field,Sri Lanka,78.0,,50,WU Tharanga,2011,"Sri Lanka, Australia","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",40,4
656443,2015-03-01,Brisbane,2015-03-01,ICC Cricket World Cup,23.0,male,ODI,3620,Pakistan,bat,Pakistan,20.0,,50,Wahab Riaz,2014/15,"Pakistan, Zimbabwe","Brisbane Cricket Ground, Woolloongabba",37,1
1312805,2022-06-11,Pearland,2022-06-09,ICC Men's Cricket World Cup League 2,86.0,male,ODI,4404,Oman,bat,Oman,13.0,,50,Zeeshan Maqsood,2022,"Oman, Nepal","Moosa Cricket Stadium, Pearland",39,1
1377006,2023-06-11,Sharjah,2023-06-06,West Indies tour of United Arab Emirates,2.0,male,ODI,4582,West Indies,bat,West Indies,78.0,,50,J Charles,2023,"West Indies, United Arab Emirates",Sharjah Cricket Stadium,44,16
1142585,2020-05-17,,2018-08-01,South Africa tour of Sri Lanka,2.0,male,ODI,4027,Sri Lanka,bat,South Africa,,4.0,50,Q de Kock,2018,"Sri Lanka, South Africa",Rangiri Dambulla International Stadium,50,4
1387602,2023-12-27,Paarl,2023-12-21,India tour of South Africa,3.0,male,ODI,4716,South Africa,field,India,78.0,,50,SV Samson,2023/24,"India, South Africa","Boland Park, Paarl",38,12
212020,2020-12-04,Birmingham,2005-06-28,NatWest Challenge,8.0,male,ODI,2256,Australia,bat,,,,50,,2005,"Australia, England",Edgbaston,33,2
1077950,2017-04-10,Guyana,2017-04-09,Pakistan in West Indies ODI Series,2.0,male,ODI,3862,West Indies,field,Pakistan,74.0,,50,Babar Azam,2017,"West Indies, Pakistan",Providence Stadium,38,8
65264,2023-01-15,East London,2003-02-27,ICC World Cup,32.0,male,ODI,1971,Canada,field,South Africa,118.0,,50,HH Dippenaar,2002/03,"South Africa, Canada","Buffalo Park, East London",33,4
1445035,2024-08-14,The Hague,2024-08-13,ICC Men's Cricket World Cup League 2,20.0,male,ODI,4756,Canada,field,United States of America,14.0,,50,MD Patel,2024,"United States of America, Canada","Sportpark Westvliet, The Hague",52,15
64926,2020-12-04,Cape Town,2005-02-06,England tour of South Africa,4.0,male,ODI,2223,England,field,South Africa,108.0,,50,HH Gibbs,2004/05,"South Africa, England",Newlands,32,13
65634,2023-01-16,Sydney,2003-01-09,VB Series,6.0,male,ODI,1931,Australia,field,Sri Lanka,79.0,,50,ST Jayasuriya,2002/03,"Sri Lanka, Australia",Sydney Cricket Ground,41,5
439150,2010-08-22,Dominica,2010-05-30,South Africa in West Indies ODI Series,4.0,male,ODI,2984,West Indies,bat,South Africa,,7.0,50,HM Amla,2010,"West Indies, South Africa","Windsor Park, Roseau",38,8
1115777,2020-05-14,Wellington,2018-03-03,England tour of Australia and New Zealand,3.0,male,ODI,3982,New Zealand,field,England,4.0,,50,MM Ali,2017/18,"England, New Zealand",Westpac Stadium,38,4
474469,2011-07-07,London,2011-07-03,NatWest Series,3.0,male,ODI,3168,England,bat,Sri Lanka,,6.0,50,LD Chandimal,2011,"England, Sri Lanka",Lord's,45,3
543881,2013-02-24,,2012-02-18,ICC World Cricket League Championship,17.0,male,ODI,3242,Ireland,bat,Kenya,,7.0,50,T Mishra,2011/12,"Kenya, Ireland",Mombasa Sports Club Ground,27,3
238189,2016-06-19,Faridabad,2006-03-31,England in India ODI Series,2.0,male,ODI,2358,England,bat,India,,4.0,50,SK Raina,2005/06,"India, England",Nahar Singh Stadium,39,3
247484,2015-09-26,Guyana,2007-03-30,ICC World Cup,28.0,male,ODI,2558,England,bat,England,48.0,,50,PD Collingwood,2006/07,"England, Ireland",Providence Stadium,34,6
456666,2010-11-15,,2010-08-22,Sri Lanka Triangular Series,5.0,male,ODI,3038,India,bat,Sri Lanka,,8.0,50,NLTC Perera,2010,"Sri Lanka, India",Rangiri Dambulla International Stadium,30,1
1348657,2023-03-19,Visakhapatnam,2023-03-19,Australia tour of India,2.0,male,ODI,4541,Australia,field,Australia,,10.0,50,MA Starc,2022/23,"India, Australia","Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",25,8
1233978,2021-03-28,Wellington,2021-03-26,Bangladesh tour of New Zealand,3.0,male,ODI,4282,New Zealand,bat,New Zealand,164.0,,50,DP Conway,2020/21,"New Zealand, Bangladesh",Basin Reserve,44,6
291218,2015-09-07,,2007-10-04,England in Sri Lanka ODI Series,2.0,male,ODI,2624,England,bat,England,65.0,,50,OA Shah,2007/08,"Sri Lanka, England",Rangiri Dambulla International Stadium,26,1
1157380,2020-05-11,,2018-11-11,New Zealand tour of United Arab Emirates,3.0,male,ODI,4070,Pakistan,bat,,,,50,LH Ferguson,2018/19,"Pakistan, New Zealand",Dubai International Cricket Stadium,22,4
1122280,2020-05-15,Centurion,2018-02-04,India tour of South Africa,2.0,male,ODI,3970,India,field,India,,9.0,50,YS Chahal,2017/18,"South Africa, India",SuperSport Park,27,3
1303310,2022-07-13,Dublin,2022-07-12,New Zealand tour of Ireland,2.0,male,ODI,4423,New Zealand,field,New Zealand,,3.0,50,MG Bracewell,2022,"Ireland, New Zealand","The Village, Malahide, Dublin",37,14
66366,2022-06-20,Faridabad,2003-10-29,TVS Cup (India),3.0,male,ODI,2053,New Zealand,bat,Australia,,8.0,50,BA Williams,2003/04,"New Zealand, Australia","Nahar Singh Stadium, Faridabad",22,2
1384429,2023-11-06,Delhi,2023-11-06,ICC Cricket World Cup,38.0,male,ODI,4695,Bangladesh,field,Bangladesh,,3.0,50,Shakib Al Hasan,2023/24,"Sri Lanka, Bangladesh","Arun Jaitley Stadium, Delhi",60,14
426421,2010-03-27,Mirpur,2010-03-02,England in Bangladesh ODI Series,2.0,male,ODI,2965,England,field,England,,2.0,50,EJG Morgan,2009/10,"Bangladesh, England",Shere Bangla National Stadium,41,4
531985,2011-10-18,Chittagong,2011-10-18,West Indies in Bangladesh ODI Series,3.0,male,ODI,3202,Bangladesh,field,Bangladesh,,8.0,50,Shakib Al Hasan,2011/12,"Bangladesh, West Indies",Zahur Ahmed Chowdhury Stadium,9,1
848845,2015-08-27,Potchefstroom,2015-08-23,New Zealand in South Africa ODI Series,2.0,male,ODI,3677,South Africa,bat,New Zealand,,8.0,50,MJ Guptill,2015,"South Africa, New Zealand",Senwes Park,33,4
1420532,2024-02-24,Kirtipur,2024-02-21,ICC Men's Cricket World Cup League 2,4.0,male,ODI,4733,Namibia,field,Namibia,,2.0,50,BM Scholtz,2023/24,"Nepal, Namibia","Tribhuvan University International Cricket Ground, Kirtipur",36,12
1022361,2017-06-09,London,2017-06-08,ICC Champions Trophy,8.0,male,ODI,3882,Sri Lanka,field,Sri Lanka,,7.0,50,BKG Mendis,2017,"India, Sri Lanka",Kennington Oval,62,13
1302628,2022-03-22,Dubai,2022-03-22,ICC Men's Cricket World Cup League 2,72.0,male,ODI,4374,Nepal,field,Nepal,,7.0,50,Aarif Sheikh,2021/22,"Papua New Guinea, Nepal",Dubai International Cricket Stadium,21,2
446959,2010-11-17,Brisbane,2010-11-07,Sri Lanka in Australia ODI Series,3.0,male,ODI,3068,Sri Lanka,bat,Australia,,8.0,50,CJ McKay,2010/11,"Australia, Sri Lanka","Brisbane Cricket Ground, Woolloongabba",17,1
602475,2013-03-25,Hambantota,2013-03-25,Bangladesh in Sri Lanka ODI Series,2.0,male,ODI,3351,Bangladesh,field,,,,50,,2012/13,"Sri Lanka, Bangladesh","Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",4,0
1030219,2016-10-20,Dharmasala,2016-10-16,New Zealand in India ODI Series,1.0,male,ODI,3796,India,field,India,,6.0,50,HH Pandya,2016/17,"India, New Zealand",Himachal Pradesh Cricket Association Stadium,36,9
1358084,2023-03-05,Dubai,2023-03-03,ICC Men's Cricket World Cup League 2,132.0,male,ODI,4527,Papua New Guinea,bat,Nepal,,3.0,50,Aasif Sheikh,2022/23,"Papua New Guinea, Nepal",Dubai International Cricket Stadium,20,4
1339597,2023-02-05,Kimberley,2023-02-01,England tour of South Africa,3.0,male,ODI,4514,South Africa,field,England,59.0,,50,JC Buttler,2022/23,"England, South Africa","Diamond Oval, Kimberley",42,26
1365095,2023-03-30,Windhoek,2023-03-29,ICC Cricket World Cup Qualifier Play-off,4.0,male,ODI,4553,United States of America,field,Canada,26.0,,50,H Thaker,2023,"Canada, United States of America","Wanderers Cricket Ground, Windhoek",20,4
209768,2020-12-04,St Lucia,2005-05-22,Pakistan tour of West Indies,3.0,male,ODI,2248,West Indies,field,Pakistan,22.0,,50,Shahid Afridi,2005,"Pakistan, West Indies","Daren Sammy National Cricket Stadium, Gros Islet",46,7
1157379,2020-05-11,Abu Dhabi,2018-11-09,New Zealand tour of United Arab Emirates,2.0,male,ODI,4068,New Zealand,bat,Pakistan,,6.0,50,Shaheen Shah Afridi,2018/19,"New Zealand, Pakistan",Sheikh Zayed Stadium,31,3
1196670,2019-08-17,Aberdeen,2019-08-14,ICC Men's Cricket World Cup League 2,1.0,male,ODI,4198,Oman,field,Oman,,4.0,50,Sandeep Goud,2019,"Oman, Papua New Guinea",Mannofield Park,23,7
1122279,2020-05-15,Durban,2018-02-01,India tour of South Africa,1.0,male,ODI,3969,South Africa,bat,India,,6.0,50,V Kohli,2017/18,"South Africa, India",Kingsmead,47,7
1027319,2017-04-03,Barbados,2017-03-09,England in West Indies ODI Series,3.0,male,ODI,3849,West Indies,field,England,186.0,,50,AD Hales,2016/17,"West Indies, England","Kensington Oval, Bridgetown",41,12
247492,2015-09-26,Guyana,2007-04-09,ICC World Cup,36.0,male,ODI,2566,New Zealand,bat,New Zealand,129.0,,50,PG Fulton,2006/07,"Ireland, New Zealand",Providence Stadium,26,6
473928,2011-02-06,Auckland,2011-02-05,Pakistan in New Zealand ODI Series,6.0,male,ODI,3097,Pakistan,field,New Zealand,57.0,,50,JD Ryder,2010/11,"New Zealand, Pakistan",Eden Park,45,18
238170,2016-06-25,,2006-02-25,Sri Lanka in Bangladesh ODI Series,3.0,male,ODI,2338,Bangladesh,field,Sri Lanka,78.0,,50,KC Sangakkara,2005/06,"Bangladesh, Sri Lanka",Chittagong Divisional Stadium,56,9
1183537,2020-03-16,Sydney,2020-03-13,New Zealand tour of Australia,1.0,male,ODI,4255,Australia,bat,Australia,71.0,,50,MR Marsh,2019/20,"Australia, New Zealand",Sydney Cricket Ground,31,6
489222,2011-06-17,Trinidad,2011-06-08,India in West Indies ODI Series,2.0,male,ODI,3160,India,field,India,,7.0,50,V Kohli,2011,"West Indies, India","Queen's Park Oval, Port of Spain",26,10
523804,2013-03-01,Dublin,2011-09-19,ICC World Cricket League Championship,11.0,male,ODI,3196,Canada,field,Ireland,133.0,,50,,2011,"Ireland, Canada",Clontarf Cricket Club Ground,45,7
657643,2014-01-05,Abu Dhabi,2013-12-25,Pakistan v Sri Lanka ODI Series,4.0,male,ODI,3448,Sri Lanka,bat,Pakistan,,8.0,50,Mohammad Hafeez,2013/14,"Pakistan, Sri Lanka",Sheikh Zayed Stadium,45,4
635655,2013-07-29,,2013-07-26,South Africa in Sri Lanka ODI Series,3.0,male,ODI,3398,South Africa,bat,South Africa,56.0,,50,DA Miller,2013,"Sri Lanka, South Africa",Pallekele International Cricket Stadium,28,10
406202,2010-01-22,Brisbane,2010-01-22,Pakistan in Australia ODI Series,1.0,male,ODI,2944,Pakistan,bat,Australia,,5.0,50,CL White,2009/10,"Australia, Pakistan","Brisbane Cricket Ground, Woolloongabba",42,7
1358092,2023-03-16,Kirtipur,2023-03-16,ICC Men's Cricket World Cup League 2,140.0,male,ODI,4537,United Arab Emirates,bat,Nepal,9.0,,50,Asif Khan,2022/23,"United Arab Emirates, Nepal","Tribhuvan University International Cricket Ground, Kirtipur",40,25
410339,2009-11-11,Bulawayo,2009-08-14,Bangladesh in Zimbabwe ODI Series,3.0,male,ODI,2872,Bangladesh,field,Zimbabwe,69.0,,50,E Chigumbura,2009,"Zimbabwe, Bangladesh",Queens Sports Club,27,18
914233,2016-02-08,Wellington,2016-02-06,Chappell-Hadlee Trophy,2.0,male,ODI,3733,New Zealand,bat,Australia,,4.0,50,MR Marsh,2015/16,"New Zealand, Australia",Westpac Stadium,48,15
218250,2020-12-11,,2005-09-06,Videocon Triangular Series,,male,ODI,2281,India,bat,New Zealand,,6.0,50,NJ Astle,2005,"India, New Zealand",Harare Sports Club,60,4
560924,2012-07-08,Jamaica,2012-07-07,New Zealand in West Indies ODI Series,2.0,male,ODI,3285,New Zealand,field,West Indies,55.0,,50,MN Samuels,2012,"West Indies, New Zealand","Sabina Park, Kingston",39,16
1299587,2022-02-06,Al Amarat,2022-02-06,ICC Men's Cricket World Cup League 2,58.0,male,ODI,4352,United Arab Emirates,field,United Arab Emirates,,4.0,50,,2021/22,"Oman, United Arab Emirates",Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),28,8
1144502,2019-06-16,London,2019-06-15,World Cup,20.0,male,ODI,4159,Sri Lanka,field,Australia,87.0,,50,AJ Finch,2019,"Australia, Sri Lanka",Kennington Oval,50,11
406193,2010-03-27,,2010-02-09,West Indies in Australia ODI Series,2.0,male,ODI,2952,West Indies,bat,Australia,,8.0,50,DE Bollinger,2009/10,"Australia, West Indies",Adelaide Oval,39,6
1331365,2022-09-11,Port Moresby,2022-09-11,ICC Men's Cricket World Cup League 2,103.0,male,ODI,4463,Papua New Guinea,field,,,,50,S Bau,2022,"United States of America, Papua New Guinea","Amini Park, Port Moresby",29,5
631138,2013-07-08,Amstelveen,2013-07-07,ICC World Cricket League Championship,43.0,male,ODI,3384,Ireland,bat,Ireland,88.0,,50,KJ O'Brien,2013,"Netherlands, Ireland",VRA Ground,35,2
656455,2015-03-08,Auckland,2015-03-07,ICC Cricket World Cup,29.0,male,ODI,3626,South Africa,field,Pakistan,29.0,,50,Sarfraz Ahmed,2014/15,"Pakistan, South Africa",Eden Park,49,11
582188,2012-11-16,,2012-11-04,New Zealand in Sri Lanka ODI Series,2.0,male,ODI,3305,New Zealand,bat,Sri Lanka,14.0,,50,SL Malinga,2012/13,"Sri Lanka, New Zealand",Pallekele International Cricket Stadium,31,3
211860,2020-12-04,Leeds,2005-06-26,NatWest Challenge,7.0,male,ODI,2255,Bangladesh,bat,England,,5.0,50,AJ Strauss,2005,"Bangladesh, England",Headingley,32,4
1019973,2016-12-26,Christchurch,2016-12-26,Bangladesh in New Zealand ODI Series,1.0,male,ODI,3814,New Zealand,bat,New Zealand,77.0,,50,TWM Latham,2016/17,"New Zealand, Bangladesh",Hagley Oval,47,16
1377769,2023-07-01,Harare,2023-07-01,ICC Cricket World Cup Qualifier,23.0,male,ODI,4608,Scotland,field,Scotland,,7.0,50,BJ McMullen,2023,"West Indies, Scotland",Harare Sports Club,36,3
1294970,2022-01-18,Kandy,2022-01-18,Zimbabwe tour of Sri Lanka,2.0,male,ODI,4343,Zimbabwe,bat,Zimbabwe,22.0,,50,CR Ervine,2021/22,"Zimbabwe, Sri Lanka",Pallekele International Cricket Stadium,46,9
65272,2023-01-15,Durban,2003-03-03,ICC World Cup,40.0,male,ODI,1979,Sri Lanka,bat,,,,50,MS Atapattu,2002/03,"Sri Lanka, South Africa","Kingsmead, Durban",44,5
361046,2015-05-08,Bangalore,2008-11-23,England in India ODI Series,4.0,male,ODI,2781,England,field,India,19.0,,50,V Sehwag,2008/09,"India, England",M Chinnaswamy Stadium,37,12
